09/09/2019 12:25:57 ,10,1,5.29000,1,50.877784,4.704504,1,4211,1,62.099998,1,-92,3.50,10,0
09/09/2019 12:26:00 ,11,1,4.45000,1,50.877799,4.704477,1,4232,1,37.400001,1,-91,4.00,11,0
09/09/2019 12:26:03 ,11,1,4.45000,1,50.877792,4.704478,1,4320,1,36.099998,1,-91,4.00,11,0
09/09/2019 12:26:06 ,11,1,5.02000,1,50.877788,4.704476,1,4403,1,35.000000,1,-91,4.00,11,0
09/09/2019 12:26:09 ,11,1,4.45000,1,50.877796,4.704438,1,4424,1,34.299999,1,-89,5.00,12,0
09/09/2019 12:26:12 ,11,1,4.45000,1,50.877780,4.704402,1,10011,1,33.200000,1,-89,5.00,12,0
09/09/2019 12:26:15 ,11,1,4.45000,1,50.877780,4.704400,1,10101,1,32.599998,1,-89,5.00,12,0
09/09/2019 12:26:18 ,11,1,4.46000,1,50.877780,4.704400,1,10131,1,32.400001,1,-100,5.00,13,0
09/09/2019 12:26:21 ,11,1,4.46000,1,50.877780,4.704400,1,10233,1,32.200000,1,-100,5.00,13,0
09/09/2019 12:26:24 ,11,1,4.46000,1,50.877777,4.704400,1,10322,1,32.400001,1,-100,5.00,13,0
09/09/2019 12:26:27 ,11,1,4.46000,1,50.877777,4.704401,1,10413,1,32.799999,1,-101,4.50,14,0
09/09/2019 12:26:30 ,11,1,4.46000,1,50.877777,4.704399,1,11010,1,33.299999,1,-101,4.50,14,0
09/09/2019 12:26:33 ,11,1,4.46000,1,50.877777,4.704400,1,11042,1,33.000000,1,-101,4.50,14,0
09/09/2019 12:26:36 ,11,1,4.46000,1,50.877780,4.704401,1,11121,1,32.299999,1,-97,4.50,15,0
09/09/2019 12:26:39 ,11,1,4.47000,1,50.877784,4.704402,1,11201,1,31.500000,1,-97,4.50,15,0
09/09/2019 12:26:42 ,11,1,4.47000,1,50.877784,4.704401,1,11241,1,31.600000,1,-97,4.50,15,0
09/09/2019 12:26:46 ,11,1,4.47000,1,50.877788,4.704400,1,412,1,31.600000,1,-99,3.75,16,0
09/09/2019 12:26:49 ,11,1,4.47000,1,50.877788,4.704399,1,1241,1,31.399999,1,-99,3.75,16,0
09/09/2019 12:26:52 ,11,1,4.47000,1,50.877792,4.704399,1,2131,1,31.000000,1,-99,3.75,16,0
09/09/2019 12:26:55 ,11,1,4.47000,1,50.877796,4.704399,1,2221,1,30.399999,1,-98,4.25,17,0
