09/09/2019 12:23:56 ,4,1,3.95000,1,50.877700,4.704418,1,2443,1,33.400001,1,-89,6.50,1,0
09/09/2019 12:23:59 ,4,1,3.96000,1,50.877700,4.704418,1,3101,1,32.799999,1,-88,4.50,2,0
09/09/2019 12:24:02 ,11,1,1.52000,1,50.877708,4.704409,1,3133,1,32.599998,1,-88,4.50,2,0
09/09/2019 12:24:05 ,11,1,1.52000,1,50.877731,4.704391,1,3224,1,36.700000,1,-88,4.50,2,0
09/09/2019 12:24:08 ,11,1,1.52000,1,50.877758,4.704380,1,3330,1,37.099998,1,-96,4.00,3,0
09/09/2019 12:24:11 ,11,1,1.52000,1,50.877758,4.704385,1,3424,1,35.200000,1,-96,4.00,3,0
09/09/2019 12:24:14 ,11,1,1.52000,1,50.877773,4.704411,1,4030,1,33.799999,1,-96,4.00,3,0
09/09/2019 12:24:17 ,11,1,1.52000,1,50.877773,4.704414,1,4114,1,31.799999,1,-104,4.25,4,0
09/09/2019 12:24:20 ,13,1,1.44000,1,50.877769,4.704421,1,4142,1,29.700000,1,-104,4.25,4,0
09/09/2019 12:24:23 ,13,1,1.44000,1,50.877765,4.704430,1,4230,1,28.899999,1,-104,4.25,4,0
09/09/2019 12:24:26 ,13,1,1.44000,1,50.877761,4.704436,1,4322,1,29.200000,1,-96,4.25,5,0
09/09/2019 12:24:29 ,13,1,1.44000,1,50.877765,4.704435,1,4413,1,30.000000,1,-96,4.25,5,0
09/09/2019 12:24:32 ,12,1,2.11000,1,50.877769,4.704433,1,10014,1,31.899999,1,-96,4.25,5,0
09/09/2019 12:24:35 ,13,1,1.44000,1,50.877765,4.704434,1,10041,1,32.099998,1,-100,5.00,6,0
09/09/2019 12:24:38 ,13,1,1.44000,1,50.877765,4.704416,1,10132,1,33.400001,1,-100,5.00,6,0
09/09/2019 12:24:41 ,13,1,1.44000,1,50.877746,4.704422,1,10221,1,35.500000,1,-100,5.00,6,0
09/09/2019 12:24:44 ,13,1,1.44000,1,50.877735,4.704421,1,10311,1,37.400001,1,-95,4.25,7,0
09/09/2019 12:24:47 ,13,1,1.44000,1,50.877738,4.704419,1,10410,1,37.000000,1,-95,4.25,7,0
