9/9/2019 11:42,10,1,6.38,1,50.882595,4.72203,1,13041,1,140.600006,1,0,0,0,0
9/9/2019 11:56,11,1,2.46,1,50.882694,4.721562,1,2130,1,48.799999,1,0,0,0,0
9/9/2019 11:56,11,1,2.46,1,50.882701,4.721519,1,3322,1,47.5,1,0,0,0,0
9/9/2019 11:56,11,1,2.46,1,50.882717,4.721461,1,3403,1,41.2,1,0,0,0,0
9/9/2019 11:56,11,1,2.46,1,50.882728,4.721416,1,3441,1,35.7,1,0,0,0,0
9/9/2019 11:56,11,1,2.45,1,50.882732,4.721366,1,4024,1,34,1,0,0,0,0
9/9/2019 11:56,11,1,2.45,1,50.882732,4.721321,1,4111,1,32.900001,1,0,0,0,0
9/9/2019 11:56,11,1,2.45,1,50.882724,4.721273,1,4142,1,32.2,1,0,0,0,0
9/9/2019 11:56,11,1,2.45,1,50.88272,4.721222,1,4222,1,31.799999,1,0,0,0,0
9/9/2019 11:56,11,1,2.45,1,50.882713,4.721167,1,4314,1,31.799999,1,0,0,0,0
9/9/2019 11:56,13,1,2.32,1,50.882717,4.721141,1,4323,1,33.2,1,0,0,0,0
9/9/2019 11:57,13,1,2.32,1,50.882717,4.721098,1,4414,1,33.599998,1,0,0,0,0
9/9/2019 11:57,13,1,2.32,1,50.882717,4.721048,1,10003,1,33,1,0,0,0,0
9/9/2019 11:57,13,1,2.32,1,50.882713,4.721002,1,10033,1,32.900001,1,0,0,0,0
9/9/2019 11:57,13,1,2.32,1,50.882713,4.720957,1,10123,1,32.299999,1,0,0,0,0
9/9/2019 11:57,13,1,2.32,1,50.882713,4.720914,1,10204,1,32,1,0,0,0,0
9/9/2019 11:57,13,1,2.31,1,50.882709,4.720871,1,10234,1,31.6,1,0,0,0,0
9/9/2019 11:57,13,1,2.31,1,50.882705,4.720818,1,10324,1,31.6,1,0,0,0,0
9/9/2019 11:57,13,1,2.31,1,50.882701,4.720765,1,10332,1,31.899999,1,0,0,0,0
9/9/2019 11:57,12,1,2.31,1,50.882698,4.720713,1,10442,1,32.099998,1,0,0,0,0
9/9/2019 11:57,13,1,2.31,1,50.882694,4.72066,1,11044,1,31.7,1,0,0,0,0
9/9/2019 11:57,13,1,2.31,1,50.88269,4.720611,1,11111,1,30.399999,1,0,0,0,0
9/9/2019 11:57,13,1,2.31,1,50.882686,4.720561,1,11141,1,31,1,0,0,0,0
9/9/2019 11:57,13,1,2.31,1,50.88269,4.720512,1,12241,1,30.7,1,0,0,0,0
9/9/2019 11:57,13,1,2.31,1,50.88269,4.72044,1,442,1,31.899999,1,0,0,0,0
9/9/2019 11:57,13,1,2.31,1,50.88269,4.720388,1,2201,1,32.5,1,0,0,0,0
9/9/2019 11:57,13,1,2.3,1,50.882678,4.720335,1,2410,1,32.099998,1,0,0,0,0
9/9/2019 11:57,13,1,2.3,1,50.882671,4.720287,1,3000,1,31.299999,1,0,0,0,0
9/9/2019 11:57,12,1,3.87,1,50.882663,4.720231,1,3033,1,30.7,1,0,0,0,0
9/9/2019 11:57,13,1,2.3,1,50.882656,4.720173,1,3130,1,32.099998,1,0,0,0,0
9/9/2019 11:58,13,1,2.3,1,50.882637,4.720101,1,3201,1,35.299999,1,0,0,0,0
9/9/2019 11:58,13,1,2.3,1,50.882621,4.720043,1,3223,1,34.7,1,0,0,0,0
9/9/2019 11:58,12,1,2.3,1,50.882617,4.719974,1,3313,1,38,1,0,0,0,0
9/9/2019 11:58,13,1,2.3,1,50.882614,4.719921,1,3344,1,37,1,0,0,0,0
9/9/2019 11:58,13,1,2.3,1,50.882614,4.719871,1,3431,1,36.599998,1,0,0,0,0
9/9/2019 11:58,13,1,2.3,1,50.882614,4.719819,1,4022,1,34.2,1,0,0,0,0
9/9/2019 11:58,13,1,1.77,1,50.882617,4.71977,1,4102,1,30.6,1,0,0,0,0
9/9/2019 11:58,13,1,1.77,1,50.882617,4.719711,1,4123,1,29.7,1,0,0,0,0
9/9/2019 11:58,13,1,1.77,1,50.882614,4.719648,1,4212,1,29.6,1,0,0,0,0
9/9/2019 11:58,13,1,1.77,1,50.882606,4.719585,1,4301,1,29.799999,1,0,0,0,0
9/9/2019 11:58,13,1,1.77,1,50.882602,4.719539,1,4343,1,29.299999,1,0,0,0,0
9/9/2019 11:58,13,1,1.77,1,50.882598,4.719491,1,4421,1,29.1,1,0,0,0,0
9/9/2019 11:58,12,1,2.29,1,50.882595,4.719432,1,10020,1,29.399999,1,0,0,0,0
9/9/2019 11:58,13,1,1.77,1,50.882598,4.719384,1,10034,1,28.1,1,0,0,0,0
9/9/2019 11:58,13,1,2.29,1,50.882591,4.719324,1,10202,1,27.7,1,0,0,0,0
9/9/2019 11:58,13,1,1.77,1,50.882591,4.719291,1,10234,1,27.899999,1,0,0,0,0
9/9/2019 11:58,13,1,1.77,1,50.882579,4.719214,1,10242,1,28.5,1,0,0,0,0
9/9/2019 11:58,13,1,1.77,1,50.882579,4.719166,1,10332,1,27.899999,1,0,0,0,0
9/9/2019 11:58,13,1,2.28,1,50.882572,4.719109,1,10413,1,26.899999,1,0,0,0,0
9/9/2019 11:58,13,1,1.77,1,50.882564,4.719042,1,10442,1,26.7,1,0,0,0,0
9/9/2019 11:58,13,1,1.76,1,50.882553,4.718979,1,11032,1,26.7,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882545,4.718917,1,11111,1,27.5,1,0,0,0,0
9/9/2019 11:59,13,1,2.28,1,50.882541,4.718872,1,11200,1,26.799999,1,0,0,0,0
9/9/2019 11:59,13,1,2.28,1,50.882534,4.718807,1,12212,1,27.299999,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882518,4.718709,1,420,1,28,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882514,4.718644,1,2111,1,28.7,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882511,4.718602,1,2242,1,28.7,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882503,4.718543,1,2331,1,27.6,1,0,0,0,0
9/9/2019 11:59,13,1,2.27,1,50.882499,4.718483,1,2424,1,28.6,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882492,4.718431,1,3010,1,29.6,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882492,4.71839,1,3040,1,29.5,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882492,4.71834,1,3123,1,27.299999,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882499,4.718304,1,3201,1,26.2,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882492,4.718245,1,3241,1,27.1,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882488,4.718191,1,3331,1,27.6,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882492,4.71814,1,3400,1,27,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882492,4.718112,1,3441,1,26.299999,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882492,4.718062,1,4021,1,25.799999,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882492,4.718009,1,4132,1,26.7,1,0,0,0,0
9/9/2019 11:59,13,1,1.76,1,50.882484,4.717935,1,4133,1,28.1,1,0,0,0,0
9/9/2019 11:59,13,1,1.75,1,50.882472,4.717864,1,4224,1,28.799999,1,0,0,0,0
9/9/2019 12:00,13,1,1.75,1,50.882453,4.717794,1,4314,1,32.099998,1,0,0,0,0
9/9/2019 12:00,13,1,2.08,1,50.882442,4.717763,1,4414,1,32,1,0,0,0,0
9/9/2019 12:00,13,1,2.26,1,50.882442,4.717755,1,10003,1,32.5,1,0,0,0,0
9/9/2019 12:00,13,1,2.26,1,50.882431,4.717751,1,10040,1,31.399999,1,0,0,0,0
9/9/2019 12:00,13,1,2.26,1,50.882419,4.71776,1,10120,1,30.1,1,0,0,0,0
9/9/2019 12:00,13,1,2.26,1,50.882408,4.717758,1,10211,1,30.899999,1,0,0,0,0
9/9/2019 12:00,13,1,2.26,1,50.882408,4.717746,1,10220,1,30.399999,1,0,0,0,0
9/9/2019 12:00,13,1,2.26,1,50.882396,4.717721,1,10301,1,30.7,1,0,0,0,0
9/9/2019 12:00,13,1,2.26,1,50.8824,4.717669,1,10340,1,32,1,0,0,0,0
9/9/2019 12:00,13,1,2.26,1,50.882389,4.717582,1,10422,1,36.599998,1,0,0,0,0
9/9/2019 12:00,13,1,1.75,1,50.882369,4.717535,1,11011,1,37.400001,1,0,0,0,0
9/9/2019 12:00,13,1,1.75,1,50.882354,4.717511,1,11034,1,35.599998,1,0,0,0,0
9/9/2019 12:00,13,1,2.25,1,50.882331,4.717471,1,11130,1,34.900001,1,0,0,0,0
9/9/2019 12:00,13,1,1.75,1,50.882324,4.717441,1,11240,1,31.2,1,0,0,0,0
9/9/2019 12:00,13,1,1.75,1,50.882301,4.717422,1,412,1,31.899999,1,0,0,0,0
9/9/2019 12:00,0,1,99.99,1,50.882305,4.717401,1,32203,1,33.099998,1,0,0,0,0
9/9/2019 12:00,0,1,99.99,1,50.882305,4.717401,1,132000,1,33.099998,1,0,0,0,0
9/9/2019 12:00,10,1,3.99,1,50.882202,4.717086,1,2400,1,17.5,1,0,0,0,0
9/9/2019 12:00,13,1,1.75,1,50.882266,4.717126,1,2430,1,18.7,1,0,0,0,0
9/9/2019 12:00,13,1,1.74,1,50.882232,4.717124,1,3031,1,13.9,1,0,0,0,0
9/9/2019 12:01,12,1,2.25,1,50.882266,4.717068,1,3103,1,12.800001,1,0,0,0,0
9/9/2019 12:01,12,1,2.25,1,50.882251,4.717021,1,3143,1,13.7,1,0,0,0,0
9/9/2019 12:01,12,1,2.64,1,50.882247,4.716994,1,3234,1,9.5,1,0,0,0,0
9/9/2019 12:01,13,1,1.74,1,50.882205,4.716907,1,3311,1,17,1,0,0,0,0
9/9/2019 12:01,13,1,1.74,1,50.882183,4.716827,1,3323,1,21.1,1,0,0,0,0
9/9/2019 12:01,13,1,3.41,1,50.88216,4.71676,1,3432,1,22.5,1,0,0,0,0
9/9/2019 12:01,12,1,3.05,1,50.882122,4.716743,1,4004,1,24.899999,1,0,0,0,0
9/9/2019 12:01,11,1,17.27,1,50.882061,4.716735,1,22031,1,25.299999,1,0,0,0,0
